# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
455,1665527325.02856,364000,-0.13138240575790405,0.0,-0.03639157861471176,0.00029674707911908627,-0.09528757631778717,,,,,,,,
456,1665527325.672373,364800,2.193943738937378,0.0,2.201719284057617,0.08753617852926254,-0.09531161934137344,,,,,,,,
457,1665527326.2837903,365600,-1.4313892126083374,0.0,-1.3373839855194092,0.0016824672929942608,-0.09568779170513153,,,,,,,,
458,1665527326.8643637,366400,-0.6229361295700073,0.0,-0.5275963544845581,0.00041309164953418076,-0.09575290232896805,,,,,,,,
459,1665527327.6039348,367200,5.912718772888184,0.0,5.688141822814941,0.32031941413879395,-0.09574226289987564,,,,,,,,
460,1665527328.2846873,368000,-2.383327007293701,0.0,-2.291714668273926,0.0045240493491292,-0.09613622725009918,,,,,,,,
461,1665527328.999798,368800,0.6694764494895935,0.0,0.6913406252861023,0.07423724979162216,-0.09610141813755035,,,,,,,,
462,1665527329.7299323,369600,-2.115117073059082,0.0,-2.022770881652832,0.003394879400730133,-0.09574097394943237,,,,,,,,
463,1665527330.3280916,370400,-1.1792093515396118,0.0,-1.084774374961853,0.0013185556745156646,-0.09575354307889938,,,,,,,,
464,1665527330.9904828,371200,2.517002582550049,0.0,2.4778969287872314,0.13485202193260193,-0.09574639052152634,,,,,,,,
465,1665527331.6073995,372000,-2.0541579723358154,0.0,-1.9632092714309692,0.004441555589437485,-0.095390185713768,,,,,,,,
466,1665527332.3194132,372800,-0.7916269898414612,0.0,-0.6971141695976257,0.0008796014008112252,-0.09539239853620529,,,,,,,,
467,1665527332.8662412,373600,-0.2799210250377655,0.0,-0.18484696745872498,0.0003073083935305476,-0.09538136422634125,,,,,,,,
468,1665527333.410144,374400,2.890516519546509,0.0,2.8401553630828857,0.1457078456878662,-0.09534671902656555,,,,,,,,
469,1665527334.0429187,375200,-2.143733501434326,0.0,-2.0523550510406494,0.004286180716007948,-0.09566473960876465,,,,,,,,
470,1665527334.8077896,376000,-1.203439474105835,0.0,-1.1092567443847656,0.0014109965413808823,-0.0955936461687088,,,,,,,,
471,1665527335.5355449,376800,0.9928995370864868,0.0,1.0132453441619873,0.07525534927845001,-0.09560123085975647,,,,,,,,
472,1665527336.1593115,377600,-1.1991640329360962,0.0,-1.1044633388519287,0.0011851780582219362,-0.09588582068681717,,,,,,,,
473,1665527336.86686,378400,0.14015918970108032,0.0,0.23124665021896362,0.004802032373845577,-0.09588948637247086,,,,,,,,
474,1665527337.5284321,379200,2.391775131225586,0.0,2.407496452331543,0.0800914540886879,-0.09581275284290314,,,,,,,,
475,1665527338.200899,380000,-1.4788471460342407,0.0,-1.386187195777893,0.0029721600003540516,-0.09563205391168594,,,,,,,,
476,1665527338.802764,380800,-0.9593532085418701,0.0,-0.8645161390304565,0.000734879809897393,-0.09557196497917175,,,,,,,,
477,1665527339.5300908,381600,3.7618231773376465,0.0,3.7096080780029297,0.14774414896965027,-0.09552911669015884,,,,,,,,
478,1665527340.2007663,382400,-2.573472499847412,0.0,-2.4867091178894043,0.008413789793848991,-0.09517728537321091,,,,,,,,
479,1665527340.7185345,383200,4.500131607055664,0.0,4.284767150878906,0.3104829788208008,-0.09511856734752655,,,,,,,,
480,1665527341.484534,384000,-2.915009021759033,0.0,-2.8260412216186523,0.006214212626218796,-0.09518200159072876,,,,,,,,
481,1665527342.0934427,384800,-1.5126348733901978,0.0,-1.4190118312835693,0.0016697220271453261,-0.09529285877943039,,,,,,,,
482,1665527342.622939,385600,-1.393904209136963,0.0,-1.3005590438842773,0.0019078829791396856,-0.09525302797555923,,,,,,,,
483,1665527343.3095732,386400,-0.5327088832855225,0.0,-0.437692791223526,0.0003347788006067276,-0.09535086154937744,,,,,,,,
484,1665527343.8503196,387200,-0.20823532342910767,0.0,-0.1130736768245697,0.0001743727916618809,-0.09533601999282837,,,,,,,,
485,1665527344.4515045,388000,6.6284990310668945,0.0,6.293513298034668,0.43036502599716187,-0.09537911415100098,,,,,,,,
486,1665527345.1816301,388800,-2.145320177078247,0.0,-2.2009787559509277,0.15046295523643494,-0.09480434656143188,,,,,,,,
487,1665527345.8430912,389600,-2.493832588195801,0.0,-2.405989170074463,0.006924980320036411,-0.0947682335972786,,,,,,,,
488,1665527346.5260725,390400,9.937358856201172,0.0,9.316156387329102,0.716162383556366,-0.09495988488197327,,,,,,,,
489,1665527347.1290786,391200,-4.463168144226074,0.0,-4.383022785186768,0.015427328646183014,-0.0955725908279419,,,,,,,,
490,1665527347.8729453,392000,-3.0774972438812256,0.0,-2.9903461933135986,0.008804403245449066,-0.09595534205436707,,,,,,,,
491,1665527348.5016499,392800,-1.7360615730285645,0.0,-1.6426390409469604,0.002652953378856182,-0.09607559442520142,,,,,,,,
492,1665527348.7899144,393600,4.832927227020264,0.0,4.685189723968506,0.2439354956150055,-0.09619810432195663,,,,,,,,
493,1665527349.107417,394400,-2.590019464492798,0.0,-2.4993090629577637,0.005054298788309097,-0.09576468169689178,,,,,,,,
494,1665527349.5329547,395200,2.6050727367401123,0.0,2.4253532886505127,0.275510311126709,-0.09579087048768997,,,,,,,,
495,1665527350.0623903,396000,9.774727821350098,0.0,9.015339851379395,0.8541483879089355,-0.09476029127836227,,,,,,,,
496,1665527350.6773658,396800,-4.386709690093994,0.0,-4.3223466873168945,0.028741447255015373,-0.09310426563024521,,,,,,,,
497,1665527351.2702048,397600,-2.699007987976074,0.0,-2.610822916030884,0.005503401160240173,-0.09368840605020523,,,,,,,,
498,1665527351.8439436,398400,-1.669176459312439,0.0,-1.5780107975006104,0.0024666732642799616,-0.0936322957277298,,,,,,,,
499,1665527352.3728096,399200,0.7253623008728027,0.0,0.7560381889343262,0.06284879893064499,-0.09352466464042664,,,,,,,,
500,1665527352.8571656,400000,-0.9386642575263977,0.0,-0.8466126918792725,0.000699133612215519,-0.09275070577859879,,,,,,,,
501,1665527353.481672,400800,-0.7995070219039917,0.0,-0.707160472869873,0.0005003699334338307,-0.09284695237874985,,,,,,,,
502,1665527354.0547268,401600,-0.5641025304794312,0.0,-0.4718798100948334,0.00041638288530521095,-0.09263911843299866,,,,,,,,
503,1665527354.5657196,402400,-0.3447078466415405,0.0,-0.2525729835033417,0.0003360616392455995,-0.0924709141254425,,,,,,,,
504,1665527355.1530294,403200,7.626699447631836,0.0,6.879744529724121,0.8395277261734009,-0.09257259964942932,,,,,,,,
505,1665527355.7434988,404000,-3.6683874130249023,0.0,-3.5872693061828613,0.010252158157527447,-0.09137041121721268,,,,,,,,
506,1665527356.3321223,404800,-2.669610023498535,0.0,-2.586984634399414,0.008135315030813217,-0.09076080471277237,,,,,,,,
507,1665527356.8744829,405600,-1.0647412538528442,0.0,-0.9751082062721252,0.0010901198256760836,-0.0907231941819191,,,,,,,,
508,1665527357.588336,406400,-0.6013692617416382,0.0,-0.5115420818328857,0.00043457065476104617,-0.09026177227497101,,,,,,,,
509,1665527358.0704594,407200,-0.3078266382217407,0.0,-0.21782681345939636,0.00022942449140828103,-0.09022925794124603,,,,,,,,
510,1665527358.616885,408000,-0.26822030544281006,0.0,-0.1779654622077942,0.00025740929413586855,-0.0905122384428978,,,,,,,,
511,1665527359.3387136,408800,3.257697582244873,0.0,3.1697630882263184,0.17828913033008575,-0.09035465121269226,,,,,,,,
512,1665527359.8494473,409600,-3.3888602256774902,0.0,-3.307326316833496,0.010633306577801704,-0.09216703474521637,,,,,,,,
513,1665527360.543845,410400,-0.724335789680481,0.0,-0.6338649988174438,0.0009305255371145904,-0.0914013609290123,,,,,,,,
514,1665527361.1527236,411200,-0.528984010219574,0.0,-0.43773773312568665,0.0004102368839085102,-0.09165649116039276,,,,,,,,
515,1665527361.7895815,412000,0.7074369192123413,0.0,0.7938267588615417,0.005061020143330097,-0.09145085513591766,,,,,,,,
516,1665527362.3303413,412800,-0.06565430760383606,0.0,0.022712983191013336,0.0033051329664885998,-0.09167242050170898,,,,,,,,
517,1665527362.973567,413600,-0.6217177510261536,0.0,-0.5305697321891785,0.0005913931527175009,-0.09173941612243652,,,,,,,,
518,1665527363.5850163,414400,-0.05523185059428215,0.0,0.03653774783015251,0.00024274116731248796,-0.09201233834028244,,,,,,,,
519,1665527364.1228285,415200,-0.36295899748802185,0.0,-0.27127933502197266,0.00027891877107322216,-0.09195858985185623,,,,,,,,
520,1665527364.7788713,416000,-0.11802267283201218,0.0,-0.026669315993785858,0.00043432472739368677,-0.0917876809835434,,,,,,,,
521,1665527365.3738763,416800,-0.361198365688324,0.0,-0.2697420120239258,0.0006007716292515397,-0.09205713868141174,,,,,,,,
522,1665527366.055337,417600,1.1249676942825317,0.0,1.2076314687728882,0.009267276152968407,-0.09193115681409836,,,,,,,,
523,1665527366.6181486,418400,-0.659751832485199,0.0,-0.57123863697052,0.00367093738168478,-0.09218412637710571,,,,,,,,
524,1665527367.2539062,419200,2.403154134750366,0.0,2.392127513885498,0.10321268439292908,-0.09218601137399673,,,,,,,,
525,1665527367.8837435,420000,-4.18070125579834,0.0,-4.10500955581665,0.016253354027867317,-0.09194526821374893,,,,,,,,
526,1665527368.576213,420800,0.9830109477043152,0.0,1.0733033418655396,0.0011196602135896683,-0.09141199290752411,,,,,,,,
527,1665527369.116501,421600,-0.34564775228500366,0.0,-0.2539069652557373,0.00025124408421106637,-0.09199202060699463,,,,,,,,
528,1665527369.6687672,422400,0.3725196421146393,0.0,0.46371158957481384,0.00044653587974607944,-0.0916384756565094,,,,,,,,
529,1665527370.3339481,423200,5.601734161376953,0.0,5.339840888977051,0.35416707396507263,-0.09227384626865387,,,,,,,,
530,1665527371.0001066,424000,-4.889454364776611,0.0,-4.818212985992432,0.02120121754705906,-0.09244273602962494,,,,,,,,
531,1665527371.6263921,424800,8.033952713012695,0.0,7.5061211585998535,0.620011568069458,-0.09218006581068039,,,,,,,,
532,1665527372.3420162,425600,3.124007225036621,0.0,2.7176804542541504,0.499313622713089,-0.09298694133758545,,,,,,,,
533,1665527372.7155023,426400,-3.534696578979492,0.0,-3.449857234954834,0.009680526331067085,-0.09451986849308014,,,,,,,,
534,1665527373.3373947,427200,-2.08012056350708,0.0,-1.9890527725219727,0.003970807418227196,-0.09503866732120514,,,,,,,,
535,1665527373.9944425,428000,-1.725062370300293,0.0,-1.633244276046753,0.0033582602627575397,-0.09517628699541092,,,,,,,,
536,1665527374.6617372,428800,-1.1803702116012573,0.0,-1.086553692817688,0.0014466859865933657,-0.09526322036981583,,,,,,,,
537,1665527375.3314517,429600,-1.0758641958236694,0.0,-0.9818300604820251,0.0013325889594852924,-0.0953666940331459,,,,,,,,
538,1665527375.7551742,430400,-0.7971105575561523,0.0,-0.70257568359375,0.0008765059756115079,-0.09541135281324387,,,,,,,,
539,1665527376.3464544,431200,-0.17742803692817688,0.0,-0.08750300109386444,0.005536011420190334,-0.09546105563640594,,,,,,,,
540,1665527377.0195785,432000,1.4593181610107422,0.0,1.4523532390594482,0.10242867469787598,-0.09546374529600143,,,,,,,,
541,1665527377.6201942,432800,-1.8859106302261353,0.0,-1.7933659553527832,0.002689264016225934,-0.0952339693903923,,,,,,,,
542,1665527378.4698389,433600,-0.8455936908721924,0.0,-0.7780227661132812,0.027766980230808258,-0.09533795714378357,,,,,,,,
543,1665527379.226304,434400,-1.938668966293335,0.0,-1.8492183685302734,0.005585245788097382,-0.09503576904535294,,,,,,,,
544,1665527379.8598642,435200,-0.4185709059238434,0.0,-0.3237653970718384,0.00026267278008162975,-0.09506819397211075,,,,,,,,
545,1665527380.477941,436000,5.6196136474609375,0.0,5.37595272064209,0.3386521339416504,-0.09499134123325348,,,,,,,,
546,1665527380.8540525,436800,-3.365385055541992,0.0,-3.278639316558838,0.008756203576922417,-0.09550197422504425,,,,,,,,
547,1665527381.4617484,437600,-1.0069503784179688,0.0,-0.912063717842102,0.0008454337366856635,-0.09573204815387726,,,,,,,,
548,1665527382.1813817,438400,-0.5619468092918396,0.0,-0.46672698855400085,0.00045734047307632864,-0.09567715972661972,,,,,,,,
549,1665527382.9197712,439200,1.2227035760879517,0.0,1.30466628074646,0.013841651380062103,-0.09580434113740921,-7.947286384535346e-09,0.3568213880062103,-0.25640207529067993,0.05411291867494583,0.16233068704605103,587.2066650390625,0.0,7.0
550,1665527383.5834892,440000,3.6421120166778564,0.0,3.5568017959594727,0.18121474981307983,-0.09590448439121246,,,,,,,,
551,1665527384.137028,440800,-2.1460671424865723,0.0,-2.053842067718506,0.003390849567949772,-0.0956159383058548,,,,,,,,
552,1665527384.7787986,441600,3.565880298614502,0.0,3.346360445022583,0.315248966217041,-0.09572911262512207,,,,,,,,
553,1665527385.2914147,442400,-3.302447557449341,0.0,-3.226039171218872,0.01861283928155899,-0.09502128511667252,,,,,,,,
554,1665527385.948629,443200,-2.1972436904907227,0.0,-2.1068685054779053,0.0044986410066485405,-0.09487378597259521,,,,,,,,
555,1665527386.6731906,444000,0.3621286451816559,0.0,0.4301280975341797,0.026884987950325012,-0.09488443285226822,,,,,,,,
556,1665527387.2228358,444800,-1.2000535726547241,0.0,-1.106318473815918,0.0011834711767733097,-0.09491860866546631,,,,,,,,
557,1665527387.8461592,445600,3.024646043777466,0.0,2.9149179458618164,0.20475821197032928,-0.09503001719713211,,,,,,,,
558,1665527388.5510757,446400,-1.9790762662887573,0.0,-1.8878450393676758,0.0036242646165192127,-0.09485556930303574,,,,,,,,
559,1665527389.2027073,447200,1.6326172351837158,0.0,1.5277124643325806,0.19985292851924896,-0.09494821727275848,,,,,,,,
560,1665527389.7812734,448000,-1.7847050428390503,0.0,-1.694848656654358,0.004459885880351067,-0.09431623667478561,,,,,,,,
561,1665527390.3710935,448800,-1.4411814212799072,0.0,-1.3487870693206787,0.0018551957327872515,-0.09424956142902374,,,,,,,,
562,1665527390.8738635,449600,-0.5096740126609802,0.0,-0.41556644439697266,0.00020190284703858197,-0.0943094789981842,,,,,,,,
563,1665527391.4122565,450400,-0.5221870541572571,0.0,-0.42826956510543823,0.00027638633036985993,-0.09419386833906174,,,,,,,,
564,1665527391.9576025,451200,-0.22418925166130066,0.0,-0.12986060976982117,0.00014436952187679708,-0.09447300434112549,,,,,,,,
565,1665527392.5726466,452000,-0.20604707300662994,0.0,-0.11182114481925964,7.809026283212006e-05,-0.09430401772260666,,,,,,,,
566,1665527392.9928756,452800,-0.17325016856193542,0.0,-0.07899638265371323,0.0001386560470564291,-0.09439244121313095,,,,,,,,
567,1665527393.51814,453600,-0.1059710755944252,0.0,-0.011687158606946468,0.00016671113553456962,-0.09445063024759293,,,,,,,,
568,1665527394.0651448,454400,-0.22413650155067444,0.0,-0.12996980547904968,0.0002000514359679073,-0.09436673671007156,,,,,,,,
569,1665527394.7564578,455200,0.17468735575675964,0.0,0.2689698338508606,0.00041602348210290074,-0.09469848871231079,,,,,,,,
570,1665527395.3990285,456000,-0.2306777387857437,0.0,-0.13649269938468933,0.0002494784421287477,-0.09443451464176178,,,,,,,,
571,1665527396.0649648,456800,-0.04024628922343254,0.0,0.05409608781337738,0.00016457292076665908,-0.09450694918632507,,,,,,,,
572,1665527396.5457323,457600,-0.03015916794538498,0.0,0.06436631083488464,9.763278649188578e-05,-0.09462311118841171,,,,,,,,
573,1665527397.226704,458400,-0.16536200046539307,0.0,-0.07113590836524963,0.0003004255995620042,-0.094526506960392,,,,,,,,
574,1665527397.8372774,459200,-0.09879980981349945,0.0,-0.004312794655561447,9.810918709263206e-05,-0.094585120677948,,,,,,,,
575,1665527398.4592857,460000,-0.11757901310920715,0.0,-0.02317877672612667,0.00012112053809687495,-0.09452135860919952,,,,,,,,
576,1665527398.955461,460800,-0.05042747035622597,0.0,0.044261083006858826,6.810303602833301e-05,-0.09475665539503098,,,,,,,,
577,1665527399.6161776,461600,-0.10904296487569809,0.0,-0.014586273580789566,9.260833030566573e-05,-0.09454929828643799,,,,,,,,
578,1665527400.238743,462400,2.0092380046844482,0.0,2.075073719024658,0.028908228501677513,-0.09474405646324158,,,,,,,,
579,1665527400.9024103,463200,-1.4414198398590088,0.0,-1.348497986793518,0.001867159502580762,-0.09478897601366043,,,,,,,,
580,1665527401.5038178,464000,3.1498239040374756,0.0,2.852954387664795,0.3916935920715332,-0.09482399374246597,,,,,,,,
581,1665527402.158319,464800,0.4353814721107483,0.0,0.453101247549057,0.07653986662626266,-0.09425961971282959,,,,,,,,
582,1665527402.7865543,465600,-2.5320003032684326,0.0,-2.4432010650634766,0.005711284466087818,-0.09451065212488174,,,,,,,,
583,1665527403.3237941,466400,1.0843394994735718,0.0,0.950312614440918,0.22887355089187622,-0.09484657645225525,,,,,,,,
584,1665527403.998432,467200,-1.1605088710784912,0.0,-1.0703327655792236,0.003789883106946945,-0.09396596252918243,,,,,,,,
585,1665527404.6921763,468000,-1.0631901025772095,0.0,-0.9700197577476501,0.0009532317635603249,-0.09412359446287155,,,,,,,,
586,1665527405.2931094,468800,-0.669558048248291,0.0,-0.5758715271949768,0.00047126784920692444,-0.09415780752897263,,,,,,,,
587,1665527405.8930087,469600,-0.1441618800163269,0.0,-0.04995756968855858,6.719212979078293e-05,-0.09427151083946228,,,,,,,,
588,1665527406.459422,470400,-0.28752079606056213,0.0,-0.19332018494606018,0.00015218496264424175,-0.09435280412435532,,,,,,,,
589,1665527407.1481931,471200,-0.06863772869110107,0.0,0.025326887145638466,0.00020892558677587658,-0.09417354315519333,,,,,,,,
590,1665527407.7723894,472000,-0.7720527648925781,0.0,-0.6809828281402588,0.0033894111402332783,-0.09445938467979431,,,,,,,,
591,1665527408.4765718,472800,2.407162666320801,0.0,2.2807226181030273,0.22058746218681335,-0.09414736181497574,,,,,,,,
592,1665527409.0207372,473600,-0.05370963364839554,0.0,-0.00192299485206604,0.0421355664730072,-0.0939222052693367,,,,,,,,
593,1665527409.5147033,474400,13.756266593933105,0.0,12.960554122924805,0.8893525004386902,-0.0936407819390297,,,,,,,,
594,1665527410.1094203,475200,-5.011403560638428,0.0,-4.943350315093994,0.024490151554346085,-0.09254355728626251,,,,,,,,
595,1665527410.7374063,476000,-4.746043682098389,0.0,-4.681670665740967,0.02867262437939644,-0.09304558485746384,,,,,,,,
596,1665527411.4313705,476800,-2.0992331504821777,0.0,-2.0103962421417236,0.003744101617485285,-0.09258101135492325,,,,,,,,
597,1665527411.857299,477600,-1.374900460243225,0.0,-1.2839161157608032,0.0017304918728768826,-0.0927148163318634,,,,,,,,
598,1665527412.479246,478400,-0.7977173924446106,0.0,-0.7060515284538269,0.0009208762203343213,-0.09258674830198288,,,,,,,,
599,1665527413.0255897,479200,-0.49111464619636536,0.0,-0.39910978078842163,0.0003014873946085572,-0.09230633825063705,,,,,,,,
600,1665527413.726194,480000,-0.28120243549346924,0.0,-0.1887432336807251,9.659921488491818e-05,-0.09255579113960266,,,,,,,,
601,1665527414.1087046,480800,4.457086563110352,0.0,4.309174537658691,0.2403731346130371,-0.09246118366718292,,,,,,,,
602,1665527414.6240625,481600,-1.733745813369751,0.0,-1.642043113708496,0.002245270647108555,-0.09394798427820206,,,,,,,,
603,1665527415.1774678,482400,-1.2984195947647095,0.0,-1.2056615352630615,0.0012115477584302425,-0.09396962076425552,,,,,,,,
604,1665527415.907628,483200,0.7958059310913086,0.0,0.8506274223327637,0.03909839689731598,-0.09391989558935165,,,,,,,,
605,1665527416.5426397,484000,1.2417062520980835,0.0,1.1811140775680542,0.15442293882369995,-0.0938306599855423,,,,,,,,
606,1665527417.2590868,484800,4.3106160163879395,0.0,4.017434120178223,0.38627099990844727,-0.0930892676115036,,,,,,,,
607,1665527417.8289318,485600,-3.7754647731781006,0.0,-3.6947405338287354,0.012100239284336567,-0.09282440692186356,,,,,,,,
608,1665527418.5186253,486400,-0.8797591328620911,0.0,-0.939762532711029,0.1531364619731903,-0.09313303977251053,,,,,,,,
609,1665527419.1667314,487200,1.821053147315979,0.0,1.6737878322601318,0.24071764945983887,-0.09345237910747528,,,,,,,,
610,1665527419.7945647,488000,-3.1140549182891846,0.0,-3.0289764404296875,0.009081190451979637,-0.0941595658659935,,,,,,,,
611,1665527420.335883,488800,-1.1392544507980347,0.0,-1.0462071895599365,0.0012074245605617762,-0.09425470232963562,,,,,,,,
612,1665527420.9372845,489600,-0.41361284255981445,0.0,-0.31943458318710327,0.00040424452163279057,-0.09458250552415848,,,,,,,,
613,1665527421.443336,490400,1.449729561805725,0.0,1.5027880668640137,0.04111814126372337,-0.09417661279439926,,,,,,,,
614,1665527422.0353322,491200,1.3181242942810059,0.0,1.3483457565307617,0.0637594610452652,-0.09398093074560165,,,,,,,,
615,1665527422.6536899,492000,-0.6799084544181824,0.0,-0.5884972214698792,0.0028281239792704582,-0.09423937648534775,,,,,,,,
616,1665527423.0775692,492800,-0.9725924730300903,0.0,-0.8789991140365601,0.0007799867307767272,-0.09437335282564163,,,,,,,,
617,1665527423.877209,493600,0.1002102717757225,0.0,0.18861006200313568,0.0061180004850029945,-0.0945177897810936,,,,,,,,
618,1665527424.5595477,494400,-1.1632323265075684,0.0,-1.0702346563339233,0.0014124474255368114,-0.09441011399030685,,,,,,,,
619,1665527425.1339517,495200,0.043397799134254456,0.0,0.13151434063911438,0.006512642838060856,-0.0946291834115982,,,,,,,,
620,1665527425.907553,496000,-0.6469110250473022,0.0,-0.5524828433990479,0.00039970711804926395,-0.09482792019844055,,,,,,,,
621,1665527426.5319076,496800,-0.6096336245536804,0.0,-0.5153824687004089,0.00045701515045948327,-0.09470813721418381,,,,,,,,
622,1665527427.077084,497600,-0.2713618278503418,0.0,-0.17674633860588074,0.00014729113900102675,-0.09476277977228165,,,,,,,,
623,1665527427.7869248,498400,0.2420746386051178,0.0,0.31196966767311096,0.02499937079846859,-0.0948944017291069,,,,,,,,
624,1665527428.183669,499200,-0.3270189166069031,0.0,-0.23251716792583466,0.00020975185907445848,-0.09471150487661362,,,,,,,,
625,1665527428.8839939,500000,-0.3257611393928528,0.0,-0.23134857416152954,0.0002883899142034352,-0.09470096975564957,,,,,,,,
626,1665527429.263584,500800,0.20273283123970032,0.0,0.2967866063117981,0.0006846587639302015,-0.0947384163737297,,,,,,,,
627,1665527429.8055964,501600,-0.22432813048362732,0.0,-0.12975984811782837,0.0001336986751994118,-0.09470198303461075,,,,,,,,
628,1665527430.3731718,502400,-0.019813410937786102,0.0,0.07477953284978867,0.0001533104368718341,-0.09474625438451767,,,,,,,,
629,1665527430.969485,503200,5.8855767250061035,0.0,5.559957504272461,0.42040443420410156,-0.09478523582220078,,,,,,,,
630,1665527431.6665802,504000,-2.6417949199676514,0.0,-2.5530238151550293,0.006056367885321379,-0.09482738375663757,,,,,,,,
631,1665527432.3079062,504800,0.3150981068611145,0.0,0.33487993478775024,0.07534956932067871,-0.09513141214847565,,,,,,,,
632,1665527432.950975,505600,-1.8121176958084106,0.0,-1.7200093269348145,0.002946359571069479,-0.09505472332239151,,,,,,,,
633,1665527433.5815105,506400,-0.8957532048225403,0.0,-0.8012831807136536,0.0007741526933386922,-0.0952441617846489,,,,,,,,
634,1665527434.14867,507200,-0.53670334815979,0.0,-0.44192367792129517,0.0003585685626603663,-0.09513825178146362,,,,,,,,
635,1665527434.6746173,508000,-0.06159951910376549,0.0,0.033558815717697144,0.00012646128016058356,-0.09528479725122452,,,,,,,,
636,1665527435.4325798,508800,-0.36604639887809753,0.0,-0.2710362374782562,0.00032882302184589207,-0.09533896297216415,,,,,,,,
637,1665527436.1169324,509600,-0.07579457759857178,0.0,0.01902238093316555,0.0004666651366278529,-0.0952836200594902,,,,,,,,
638,1665527436.6609004,510400,-0.2189667820930481,0.0,-0.12394149601459503,0.00028377206763252616,-0.0953090563416481,,,,,,,,
639,1665527437.2572536,511200,-0.1301335096359253,0.0,-0.03504791483283043,0.00027018808759748936,-0.09535577893257141,,,,,,,,
640,1665527437.7967296,512000,0.051680244505405426,0.0,0.1463695615530014,0.0005061813862994313,-0.09519549459218979,,,,,,,,
641,1665527438.4082506,512800,-0.2278713881969452,0.0,-0.1326836347579956,0.00031486243824474514,-0.09550262242555618,,,,,,,,
642,1665527439.1139312,513600,0.1441773772239685,0.0,0.2389754056930542,0.0005185300251469016,-0.0953165665268898,,,,,,,,
643,1665527439.631594,514400,-0.261332631111145,0.0,-0.1661173403263092,0.00019109947606921196,-0.09540636837482452,,,,,,,,
644,1665527440.225736,515200,0.06573552638292313,0.0,0.13007190823554993,0.03117179311811924,-0.09550818055868149,,,,,,,,
645,1665527440.8281777,516000,-0.22865714132785797,0.0,-0.13334521651268005,0.0001321404124610126,-0.09544406831264496,,,,,,,,
646,1665527441.3869195,516800,-0.20304065942764282,0.0,-0.10779372602701187,0.0003439725551288575,-0.09559090435504913,,,,,,,,
647,1665527441.9653392,517600,-0.0692489743232727,0.0,0.026114512234926224,0.00017785097588784993,-0.0955413356423378,,,,,,,,
648,1665527442.6495042,518400,-0.26769936084747314,0.0,-0.17232391238212585,0.00024121378373820335,-0.0956166610121727,,,,,,,,
649,1665527443.0260298,519200,0.04076750576496124,0.0,0.1361231803894043,0.00019792137027252465,-0.09555359184741974,,,,,,,,
650,1665527443.5878088,520000,-0.08857955038547516,0.0,0.006849378347396851,0.00018949434161186218,-0.09561842679977417,,,,,,,,
651,1665527444.3551567,520800,-0.2758917808532715,0.0,-0.18045473098754883,0.00020072978804819286,-0.09563779830932617,,,,,,,,
652,1665527444.9007595,521600,0.21284812688827515,0.0,0.30823183059692383,0.00025961463688872755,-0.0956433117389679,,,,,,,,
653,1665527445.529608,522400,-0.19187361001968384,0.0,-0.09631960093975067,0.00012112381955375895,-0.09567512571811676,,,,,,,,
654,1665527446.2814577,523200,0.8158494830131531,0.0,0.9028339982032776,0.008746897801756859,-0.09573143720626831,,,,,,,,
655,1665527446.7995858,524000,-0.7392617464065552,0.0,-0.6440277099609375,0.0005869956803508103,-0.09582101553678513,,,,,,,,
656,1665527447.3848267,524800,-0.412741482257843,0.0,-0.3172321319580078,0.0002801186346914619,-0.09578946977853775,-0.06000000610947609,-0.1376872956752777,-0.25641390681266785,0.046009890735149384,0.12396534532308578,615.8733520507812,0.0,7.0
657,1665527448.0547526,525600,-0.021426506340503693,0.0,0.0741182267665863,0.0002625993511173874,-0.09580732882022858,,,,,,,,
658,1665527448.6879406,526400,-0.1079394668340683,0.0,-0.012313462793827057,0.00020795268937945366,-0.09583395719528198,,,,,,,,
659,1665527449.2544646,527200,3.414862632751465,0.0,3.386246919631958,0.12448813021183014,-0.0958724245429039,,,,,,,,
660,1665527449.9218876,528000,-2.2217483520507812,0.0,-2.1302385330200195,0.004104403778910637,-0.09561420232057571,,,,,,,,
661,1665527450.3839633,528800,-1.0128846168518066,0.0,-0.917993426322937,0.0007741287117823958,-0.09566537290811539,,,,,,,,
662,1665527451.0289822,529600,-0.6283135414123535,0.0,-0.5330788493156433,0.00047955854097381234,-0.0957142636179924,,,,,,,,
663,1665527451.5975335,530400,7.034177303314209,0.0,6.781318187713623,0.34850627183914185,-0.09564743936061859,,,,,,,,
664,1665527452.2006216,531200,-3.4858057498931885,0.0,-3.3997535705566406,0.009773503988981247,-0.09582560509443283,,,,,,,,
665,1665527452.819955,532000,-1.7611596584320068,0.0,-1.6673460006713867,0.002272329293191433,-0.0960860624909401,,,,,,,,
666,1665527453.3069181,532800,-1.2728831768035889,0.0,-1.178086757659912,0.001285122474655509,-0.09608144313097,,,,,,,,
667,1665527453.9328725,533600,5.776528358459473,0.0,5.567188262939453,0.30554500222206116,-0.09620489925146103,,,,,,,,
668,1665527454.4683204,534400,-2.054286479949951,0.0,-1.963076114654541,0.00482211634516716,-0.09603258222341537,,,,,,,,
